Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
T1245 ? ? ? S ? 20161014 2116 18.110 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 2116 22.520 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 2116 21.630 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 2116 22.690 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? P ? 20161014 2116 14.760 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1214 ? ? ? S ? 20161014 2116 17.160 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1214 ? ? ? P ? 20161014 2116 15.860 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? S ? 20161014 2116 26.360 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
ED02 ? ? ? S ? 20161014 2116 42.330 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? P ? 20161014 2116 38.480 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? S ? 20161014 2116 39.250 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1217 ? ? ? P ? 20161014 2116 39.130 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? P ? 20161014 2116 40.320 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? S ? 20161014 2116 42.920 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? P ? 20161014 2116 39.710 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? S ? 20161014 2116 41.810 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? P ? 20161014 2116 38.680 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? S ? 20161014 2116 39.440 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? S ? 20161014 2116 42.700 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 2116 48.620 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 2116 47.710 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 2116 47.650 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? S ? 20161014 2116 48.660 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? S ? 20161014 2116 42.280 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1218 ? ? ? S ? 20161014 2116 40.620 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1218 ? ? ? P ? 20161014 2116 39.060 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? S ? 20161014 2116 43.160 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED01 ? ? ? S ? 20161014 2116 44.260 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
ED03 ? ? ? S ? 20161014 2117 39.530 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? P ? 20161014 2117 37.390 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? S ? 20161014 2117 39.640 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? S ? 20161014 2117 38.000 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? P ? 20161014 2117 36.460 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1201 ? ? ? S ? 20161014 2117 38.670 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? S ? 20161014 2117 47.890 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? S ? 20161014 2117 43.180 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? S ? 20161014 2117 45.150 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SMA1 ? ? ? P ? 20161014 2117 36.270 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1245 ? ? ? P ? 20161014 2117 40.220 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? P ? 20161014 2117 36.410 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? S ? 20161014 2117 37.930 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED18 ? ? ? S ? 20161014 2117 48.180 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? S ? 20161014 2117 42.460 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 2117 47.390 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 2117 46.130 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? P ? 20161014 2117 37.530 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 2117 39.870 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? S ? 20161014 2117 39.270 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? P ? 20161014 2117 37.210 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? P ? 20161014 2117 38.670 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? S ? 20161014 2117 41.920 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? S ? 20161014 2117 40.070 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
ED10 ? ? ? P ? 20161014 2122 11.810 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? S ? 20161014 2122 13.130 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? P ? 20161014 2122 11.250 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? S ? 20161014 2122 11.500 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? S ? 20161014 2122 13.480 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED21 ? ? ? S ? 20161014 2122 17.880 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
GUMA ? ? ? S ? 20161014 2122 20.350 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 2122 16.330 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1245 ? ? ? S ? 20161014 2122 11.210 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1245 ? ? ? P ? 20161014 2122 10.910 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1241 ? ? ? S ? 20161014 2122 18.590 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? S ? 20161014 2122 14.820 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1214 ? ? ? S ? 20161014 2122 14.370 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
T1299 ? ? ? P ? 20161014 2122 44.100 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? S ? 20161014 2122 45.630 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? S ? 20161014 2122 47.200 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? S ? 20161014 2122 47.210 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? S ? 20161014 2122 49.850 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? S ? 20161014 2122 45.430 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? P ? 20161014 2122 44.040 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? P ? 20161014 2122 45.110 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? P ? 20161014 2122 46.310 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? S ? 20161014 2122 49.560 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? S ? 20161014 2122 46.990 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? P ? 20161014 2122 44.850 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SMA1 ? ? ? P ? 20161014 2122 43.910 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SMA1 ? ? ? S ? 20161014 2122 45.220 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED25 ? ? ? P ? 20161014 2122 44.200 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
ED04 ? ? ? S ? 20161014 2123 37.610 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? S ? 20161014 2123 36.630 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? P ? 20161014 2123 35.140 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? P ? 20161014 2123 36.030 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? P ? 20161014 2123 36.030 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? S ? 20161014 2123 38.250 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1201 ? ? ? S ? 20161014 2123 37.320 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? S ? 20161014 2123 41.440 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? S ? 20161014 2123 41.750 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? S ? 20161014 2123 40.490 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? S ? 20161014 2123 42.130 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? S ? 20161014 2123 44.210 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED18 ? ? ? S ? 20161014 2123 45.750 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED21 ? ? ? S ? 20161014 2123 46.650 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? S ? 20161014 2123 40.850 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 2123 44.430 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? P ? 20161014 2123 35.080 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? S ? 20161014 2123 36.420 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED22 ? ? ? S ? 20161014 2123 46.250 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 2123 42.620 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1241 ? ? ? S ? 20161014 2123 40.790 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED09 ? ? ? P ? 20161014 2123 36.760 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? P ? 20161014 2123 36.130 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 2123 38.410 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? S ? 20161014 2123 40.560 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? S ? 20161014 2123 38.000 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? P ? 20161014 2123 35.860 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? P ? 20161014 2123 36.350 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? S ? 20161014 2123 38.790 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SMA1 ? ? ? P ? 20161014 2123 34.910 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CAMP ? ? ? S ? 20161014 2123 38.450 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED25 ? ? ? P ? 20161014 2123 35.210 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED25 ? ? ? S ? 20161014 2123 36.940 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED05 ? ? ? S ? 20161014 2123 39.800 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
T1211 ? ? ? S ? 20161014 2124 42.010 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ARRO ? ? ? S ? 20161014 2124 41.220 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? P ? 20161014 2124 33.960 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CESI ? ? ? P ? 20161014 2124 36.410 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
FEMA ? ? ? S ? 20161014 2124 39.930 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CSP1 ? ? ? S ? 20161014 2124 45.200 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1216 ? ? ? P ? 20161014 2124 35.190 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1216 ? ? ? S ? 20161014 2124 37.870 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED21 ? ? ? S ? 20161014 2124 44.380 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? S ? 20161014 2124 40.140 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 2124 43.890 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 2124 43.590 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1245 ? ? ? S ? 20161014 2124 40.300 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? S ? 20161014 2124 42.780 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? P ? 20161014 2124 34.340 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? S ? 20161014 2124 36.260 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 2124 45.340 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? S ? 20161014 2124 38.760 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? P ? 20161014 2124 35.710 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1214 ? ? ? S ? 20161014 2124 40.580 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? S ? 20161014 2124 47.370 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? S ? 20161014 2124 37.270 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? P ? 20161014 2124 34.870 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1201 ? ? ? P ? 20161014 2124 37.880 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? P ? 20161014 2124 36.990 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1218 ? ? ? P ? 20161014 2124 36.180 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1218 ? ? ? S ? 20161014 2124 39.760 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED05 ? ? ? S ? 20161014 2124 48.180 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? P ? 20161014 2124 37.520 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? S ? 20161014 2124 42.840 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? P ? 20161014 2124 35.310 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED01 ? ? ? P ? 20161014 2124 37.820 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1217 ? ? ? S ? 20161014 2124 36.760 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1217 ? ? ? P ? 20161014 2124 34.740 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED02 ? ? ? S ? 20161014 2124 39.660 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED02 ? ? ? P ? 20161014 2124 36.170 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
ED11 ? ? ? S ? 20161014 2126 21.430 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? S ? 20161014 2126 19.200 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? P ? 20161014 2126 16.940 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1217 ? ? ? S ? 20161014 2126 21.790 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? P ? 20161014 2126 16.560 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? S ? 20161014 2126 18.640 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? P ? 20161014 2126 17.900 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? S ? 20161014 2126 20.920 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1216 ? ? ? P ? 20161014 2126 15.650 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1216 ? ? ? S ? 20161014 2126 16.870 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CESI ? ? ? S ? 20161014 2126 21.480 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? P ? 20161014 2126 15.970 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 2126 21.540 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? P ? 20161014 2126 18.010 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 2126 21.210 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? S ? 20161014 2126 20.880 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1245 ? ? ? S ? 20161014 2126 17.930 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 2126 24.460 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? S ? 20161014 2126 18.390 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? P ? 20161014 2126 16.800 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? S ? 20161014 2126 23.220 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? P ? 20161014 2126 15.420 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? S ? 20161014 2126 16.150 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
ED03 ? ? ? S ? 20161014 2130 57.360 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? S ? 20161014 2130 57.970 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? P ? 20161014 2130 54.640 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? S ? 20161014 2130 56.160 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? S ? 20161014 2130 56.620 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SMA1 ? ? ? S ? 20161014 2130 55.840 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SMA1 ? ? ? P ? 20161014 2130 54.580 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 2130 58.980 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED25 ? ? ? P ? 20161014 2130 54.360 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED25 ? ? ? S ? 20161014 2130 55.810 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? P ? 20161014 2130 55.310 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? S ? 20161014 2130 57.370 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? P ? 20161014 2130 56.770 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? S ? 20161014 2130 57.850 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
ED11 ? ? ? S ? 20161014 2131 47.670 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? S ? 20161014 2131 44.870 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? P ? 20161014 2131 43.250 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1211 ? ? ? S ? 20161014 2131 53.200 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1217 ? ? ? S ? 20161014 2131 47.600 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? S ? 20161014 2131 43.520 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? P ? 20161014 2131 43.890 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? S ? 20161014 2131 45.990 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED21 ? ? ? S ? 20161014 2131 50.790 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 2131 49.710 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 2131 49.050 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? P ? 20161014 2131 42.330 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 2131 51.510 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? S ? 20161014 2131 44.740 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? P ? 20161014 2131 43.170 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
ED24 ? ? ? P ? 20161014 2133 25.810 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? S ? 20161014 2133 29.540 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? P ? 20161014 2133 26.690 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED01 ? ? ? S ? 20161014 2133 32.540 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1218 ? ? ? P ? 20161014 2133 25.840 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1218 ? ? ? S ? 20161014 2133 28.000 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED02 ? ? ? S ? 20161014 2133 32.320 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? S ? 20161014 2133 28.850 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? P ? 20161014 2133 26.310 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1217 ? ? ? S ? 20161014 2133 30.820 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? P ? 20161014 2133 25.890 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? S ? 20161014 2133 28.040 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? P ? 20161014 2133 24.680 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? S ? 20161014 2133 32.380 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? P ? 20161014 2133 28.120 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? S ? 20161014 2133 29.850 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? P ? 20161014 2133 26.830 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1216 ? ? ? S ? 20161014 2133 30.510 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1216 ? ? ? P ? 20161014 2133 27.050 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
